year,latitude,longitude,type,acq_date,frp,brightness
2012,60.22788,77.54818,0,2012-07-03,1.27,302.18
2012,-10.61286,30.50992,0,2012-10-17,7.53,331.95
2012,58.23964,81.93445,0,2012-07-20,14.13,349.35
2012,48.27435,14.33845,2,2012-07-07,11.29,335.04
2012,-9.56509,16.66775,0,2012-06-11,6.39,344.68
2012,-12.28234,-48.48166,0,2012-09-11,2.23,319.06
2012,43.24170,88.93504,0,2012-05-28,3.86,316.63
2012,-15.41609,36.58595,0,2012-09-16,19.45,350.75
2012,8.10537,34.01512,0,2012-04-03,10.46,340.89
2012,59.38404,78.41659,0,2012-07-25,1.05,301.33
2012,-19.10723,15.84651,0,2012-09-19,1.4,298.44
2012,45.42820,74.69878,0,2012-04-10,9.01,343.05
2012,20.80857,93.21902,0,2012-04-11,3.01,334.74
2012,-10.34527,15.90912,0,2012-05-21,3.61,333.09
2012,-14.46800,129.89348,0,2012-06-27,5.92,354.54
2012,-12.61782,26.23295,0,2012-07-27,11.62,337.69
2012,20.17142,95.64716,0,2012-02-05,1.19,333.16
2012,60.34662,134.05359,0,2012-07-11,4.44,344.21
2012,-9.84597,-50.18753,0,2012-09-05,6.23,330.04
2012,-7.84784,22.86808,0,2012-07-08,0.84,308.88
2012,-18.53996,36.12064,0,2012-10-09,12.66,367
2012,9.68639,-1.94961,0,2012-03-20,4.51,342.66
2012,-3.25757,113.91599,0,2012-09-21,9.74,341.81
2012,45.83683,21.37823,0,2012-03-17,13.8,341.21
2012,-27.77221,-59.03107,0,2012-08-14,7.32,341.91
2012,19.81843,99.97839,0,2012-12-22,4.92,349.43
2012,7.12567,27.17180,0,2012-12-21,2.63,333.61
2012,29.63118,29.45105,2,2012-06-05,0.81,298.8
2012,30.56411,-82.42136,0,2012-04-10,21.73,347.7
2012,23.13770,95.88493,0,2012-03-22,7.35,339.64
2012,40.07293,-79.24450,0,2012-08-08,5.7,338.51
2012,50.64986,140.16393,0,2012-07-01,23.7,350.79
2012,-13.67837,20.17624,0,2012-07-25,13.63,340.78
2012,-11.16532,26.87217,0,2012-08-05,1.37,296.23
2012,-11.68846,23.21968,0,2012-05-07,2.09,334.15
2012,5.88691,-5.37957,0,2012-04-01,4.08,333.57
2012,-14.68045,-43.23211,0,2012-10-19,7.83,367
2012,-24.26160,-56.07256,0,2012-10-02,5.15,337.25
2012,17.70089,101.27557,0,2012-02-28,13.77,354.7
2012,-8.64688,23.59440,0,2012-07-23,3.08,319.18
2012,-13.55899,31.23601,0,2012-08-26,4,333.85
2012,-9.25871,28.20850,0,2012-07-09,3.89,331.59
2012,10.84767,-0.40723,0,2012-12-10,5.69,332.77
2012,19.34363,-155.03105,2,2012-08-23,19.4,341.68
2012,-30.13931,116.52307,0,2012-04-02,0.88,303.09
2012,-14.75985,125.59283,0,2012-05-30,5.67,367
2012,-7.62021,-76.48643,0,2012-08-18,25.2,352.01
2012,-7.23185,16.07164,0,2012-09-10,14.2,334.06
2012,35.37461,50.20619,2,2012-04-19,0.51,295.53
2012,-13.81019,15.72064,0,2012-08-31,4.04,341.46
2012,-14.93275,133.27509,0,2012-08-12,9.92,341.31
2012,43.77348,-115.32451,0,2012-08-15,2.56,335.63
2012,39.26542,110.16103,0,2012-07-05,0.5,301.36
2012,-3.79266,105.74871,0,2012-09-18,14.14,337.17
2012,-25.02621,32.70613,0,2012-09-13,96.21,367
2012,-12.38122,28.25347,0,2012-07-28,6.61,347.89
2012,33.98753,116.65541,0,2012-06-13,1.18,316.89
2012,-9.13128,19.68464,0,2012-07-31,33.62,354.87
2012,-24.46838,127.81530,0,2012-10-22,63.49,353.88
2012,52.58756,67.61929,0,2012-04-11,18.15,331.84
2012,-17.34260,46.24822,0,2012-08-25,3.26,337.68
2012,13.52010,26.24263,0,2012-10-31,29.21,355.41
2012,0.08426,111.72508,0,2012-09-08,6.84,345.99
2012,-13.47790,35.86599,0,2012-10-15,13.62,343.37
2012,22.79248,86.19498,2,2012-02-12,4.11,330.92
2012,7.79403,-11.21045,0,2012-04-05,8.94,344.1
2012,7.21965,7.96675,0,2012-12-13,6.47,342.67
2012,7.11169,15.04746,0,2012-12-21,7.6,353.07
2012,-12.01517,19.30823,0,2012-08-07,4,330.05
2012,-18.89654,35.16630,0,2012-10-21,3.06,333.85
2012,-10.58074,34.68116,0,2012-09-15,7.65,334.82
2012,-12.41479,-55.04816,0,2012-09-16,1,305.84
2012,12.78706,-13.69168,0,2012-03-14,2.59,312.73
2012,0.58218,41.35994,0,2012-03-19,20.93,367
2012,-8.67731,118.95426,0,2012-11-11,5.38,331.69
2012,23.38800,101.90542,0,2012-02-09,2.46,329.49
2012,-31.82921,116.79366,0,2012-05-12,2.67,330.41
2012,60.11055,90.57756,0,2012-07-28,1.21,303.25
2012,-17.36196,138.91225,0,2012-09-16,7.04,334.25
2012,8.24494,22.14870,0,2012-02-22,44.19,357.52
2012,-7.66577,21.67514,0,2012-08-02,5.95,367
2012,-22.20369,125.30422,0,2012-10-10,24.44,339.09
2012,-15.48935,30.87735,0,2012-09-28,8.65,344.38
2012,-6.25339,28.60953,0,2012-05-25,19.98,335.75
2012,10.91293,35.13094,0,2012-12-07,4.5,332.59
2012,-15.97006,21.39718,0,2012-10-06,7.59,367
2012,-7.74989,24.85282,0,2012-05-22,8.66,345.11
2012,53.24765,137.04074,0,2012-07-18,6.26,367
2012,34.79925,119.12215,2,2012-05-16,0.92,307.27
2012,-9.99644,22.27333,0,2012-07-12,9.1,367
2012,-7.61497,25.11369,0,2012-06-13,5.43,342.05
2012,-5.33738,21.49802,0,2012-08-15,9.24,342.82
2012,39.67252,118.38883,2,2012-07-16,1.07,305.6
2012,39.45189,118.45731,2,2012-03-06,0.6,297.09
2012,35.53725,51.42443,2,2012-11-16,2.49,310.32
2012,-7.24843,-35.12956,0,2012-02-04,3.69,336.18
2012,-13.07323,-46.46484,0,2012-10-05,3.81,325.22
2012,20.43742,-97.23860,0,2012-05-06,19.71,351.03
2012,7.27933,11.49744,0,2012-02-02,1.1,301.66
2012,8.63599,-11.01884,0,2012-02-09,18,342.47
2012,-14.86330,135.25926,0,2012-06-06,6.97,340.55
2012,7.43548,29.63163,0,2012-12-29,3.64,336.66
2012,60.80745,135.94189,0,2012-07-29,2.88,307.92
2012,-27.63349,-52.30077,0,2012-06-30,3.36,337.5
2012,16.14216,103.96474,0,2012-12-24,27.38,355.36
2012,-9.14921,-61.54575,0,2012-08-26,2.61,303.68
2012,-20.42603,123.09956,0,2012-10-24,7.79,349.95
2012,-15.02838,39.84760,0,2012-10-23,6.73,352.48
2012,20.13738,103.25488,0,2012-03-22,21.48,348.51
2012,-10.28551,30.56974,0,2012-08-25,8.56,367
2012,-8.54238,141.23712,0,2012-09-30,7.25,336.25
